"","product_id","price","retail_price","merchant_id","merchant_rating","merchant_rating_count","origin_country","inventory_total","countries_shipped_to","shipping_option_name","shipping_option_price","product_color","product_variation_size_id","product_variation_inventory","rating","rating_count","rating_one_count","rating_two_count","rating_three_count","rating_four_count","rating_five_count","units_sold","tags"
"1179","5cf66417844fc312acf3d8ff",13,68,"585b36a336cedf4cb6c6ea62",4.19492228552464,18079,"CN",50,40,"Livraison standard",3,"black","S",12,3.48,121,26,8,19,18,50,100,"Summer,Plus Size,party,Necks,sundress,long dress,plus size dress,Dress,summer dress,Women's Fashion,Party Dress,spaghettistrapdres,ladiesdresse,Sexy Dress,women dress,sexy,Women,Beach,Casual,sleeveless,casual dress"
"1180","5577faf03cef83230c39d0c3",11,10,"54125ab34ad3ab158c0f72d9",4.23588661100577,190918,"CN",50,23,"Livraison standard",3,"white","",50,3.75,1717,204,145,274,349,745,10000,"Mini,bikiniswimwearcoverup,Fashion,Lace,Summer,Dress,Mini dress,Women's Fashion,sexy lace,crochet,sexy,knit,blouse,lacehollow,beach coverup,Tops,summer dress,Cover,Bikini,Swimwear,boho,white,women top,Beach"
"1181","5a6ac6f9227c62493f93b53e",11,38,"58d0c52c19bf8b6b34178db0",4.26789081885856,30225,"CN",50,63,"Livraison standard",2,"white","S",50,3.91,1433,138,102,211,283,699,5000,"Summer,Fashion,Casual,Dress,summer dress,beach wear,beachwearbikini,Bikini,Women's Fashion,Party Dress,party,maxi dress,women dress,Beach,Maxis,Women"
"1182","5dd795fa0f11f7c2e48f2091",3.71,6,"56c30460d7e2821146329f82",4.07916278105896,9651,"CN",50,42,"Livraison standard",1,"yellow","XS",3,3.45,181,36,14,33,29,69,1000,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace"
"1183","5db013aa7b620c0e7346ebf6",6,9,"5700e7eac1bed1088d6cd40a",4.10634252342795,7363,"CN",50,40,"Livraison standard",2,"grey","XXS",1,3.8,245,35,15,33,44,118,1000,"Summer,Fashion,Floral print,Dress,Print,Women's Fashion,Party Dress,backless,sexy,Floral,party,Women Fashion,Women"
"1184","5bebc4a90269f2172b1af950",6,6,"55f7c64b3a698c4749f3bccf",4.07420278004906,14676,"CN",50,41,"Livraison standard",2,"grey","S",50,3.89,1229,117,92,179,258,583,5000,"Summer,Vest,Fashion,Tank,Lace,lace top,Tops,tank top,Women's Fashion,gothic,sexy,workout top,sleeveless,women top,Casual,Women"
"1185","5d1709377d85c3451136583b",12,16,"58de1f5eef07c15511148726",3.89724310776942,3990,"CN",50,20,"Livraison standard",3,"jasper","S",50,3.28,701,157,87,103,109,245,5000,"suspenders,Summer,Women Rompers,Shorts,pants,summer shorts,Overalls,women shorts,Women's Fashion,Jumpsuits & Rompers,bibpant,sleeveless,Women,women Jumpsuit,Casual,trousers,jumpsuit"
"1186","5aec5aa5e08184220e174919",2,2,"58c0fff96ecaa3523d59a24d",4.16507925427249,229199,"CN",50,51,"Livraison standard",1,"","3 layered anklet",50,4.01,7575,790,429,857,1317,4182,50000,"Summer,Anklets,Chain,Elephant,Women's Fashion,Charm,braceletset,retro style,Jewelry,bohemianjewelry,ankletchain,barefootjewelry,Bracelet,Moon,Crystal,boho,retro,Vintage,party,Women,Beach"
"1187","5f095371d25f1d274c028031",5,5,"57ebc98dfc63523912aa1424",4.12286689419795,1172,"CN",50,35,"Livraison standard",1,"green","XXS",4,5,0,0,0,0,0,0,100,"Summer,Fashion,dragon fly,summer t-shirts,T Shirts,sleeves,women t shirt,Owl,Women,Shirt,animal print,Vintage,Tops,Women's Fashion,Round neck,Printing t shirt,Animal,sleeveless,Printed T Shirts,printed"
"1188","5cb02b41f8badd79e1c3a00b",5,5,"578e0488ba8cd20e9b1b4a3b",4.29733530717987,13510,"CN",50,32,"Livraison standard",2,"lightkhaki","S",50,3.3,1013,199,125,193,170,326,5000,"trousers,high waist,Casual pants,pants,Women's Fashion,Long pants,pencil pants,Plus Size,loosepant,women trousers,Women,Fashion,Waist"
"1189","58b7dc3133b0bd5914a62c90",4.66,11,"572d45c708fad86678ca1938",4.21647653394176,203805,"CN",50,44,"Livraison standard",1,"purple","M",1,4.01,10122,776,684,1519,1869,5274,50000,"blouse,Summer,Vest,Fashion,Tank,Lace,sleevelessblouse,Tops,Women's Fashion,T Shirts,sexy,sleeveless,Casual,Women"
"1190","5e9d251ec741acb9f508e014",8,22,"57b03628c676b3573ba2a081",4.0496402767338,65189,"CN",50,43,"Livraison standard",2,"blue","S",50,4,17,1,3,0,4,9,100,"Summer,Vest,Fashion,Cotton Shirt,Shirt,graphic tee,Tops,Women's Fashion,tank top,Sleeveless Shirt,Racer back tank,women t shirt,Plus Size,mermaid,Tank,summervest,Casual,Women Fashion,Women"
"1191","5ec1ffa502f451526044f724",9,9,"5406c9c77f086e1be430d73e",4.20372535645848,246312,"CN",50,44,"Livraison standard",3,"white","S",50,5,0,0,0,0,0,0,100,"Summer,woman fashion,printeddres,suspenderdres,Dress,Slim Fit,beach wear,Women's Fashion,Sleeveless dress,women dress,Print,sleeveless,Casual,strapless"
"1192","5eaa52eb9438b830d970731d",8,9,"566a25e33a698c1f131fd872",3.94942161298188,36913,"CN",50,41,"Livraison standard",3,"black","S",50,3.95,63,7,2,10,12,32,1000,"vesttop,Mini,sleeveless,Plus Size,Shirt,minidresselvendre,Summer,Dress,printedvest,tank top,Mini dress,Funny,Women's Fashion,sleevelesstshirt,printed,Casual T-Shirt,lotusprinted,vogue,Casual,longshirtsforwomen,Women"
"1193","5f0e6c204e43471f765df4f0",16,14,"56de96c70f2a81169f14fcde",4.46601941747573,1442,"CN",50,40,"Livraison standard",4,"","S.",2,5,0,0,0,0,0,0,10,"bohodressesforwoman,irregularhemdre,Sleeve,Summer,long dress,Dress,beach dress,bohemiandresse,boho,bohemian,boho dress,halfsleevedre,bohemian dress,Women,Women's Fashion,mediasmujer"
"1194","5db82c194989970842830ee5",5,5,"5b41be818e210d22facca0bd",4.35681932561651,13909,"CN",50,42,"Livraison standard",2,"white","S",1,4.1,166,13,9,21,28,95,1000,"Summer,Panties,plus size jeans,Casual pants,Bottom,women's pants,Denim,pants,Short pants,Women's Fashion,Shorts,high waisted pants,Jeans,Fashion,shortsforwomen,Women"
"1195","5d4105bcde7d5d3b599eaa26",6,6,"5a7b23a69bda4e3d375e7b3f",3.9657006320333,12974,"CN",50,35,"Livraison standard",2,"black & white","S",47,4,1244,107,76,180,233,648,10000,"slim dress,fashion women,Plus Size,Floral,Necks,Summer,Dresses,Dress,neck dress,Round neck,floralprinted,Women's Fashion,Sleeveless dress,Flowers,dress slim,sleeveless,Women,slim,Casual,printed"
"1196","5ec782e0a323520050bd869b",18,59,"574d559cb06e205d099d9107",4.50147203140334,2038,"CN",50,34,"Livraison standard",5,"pink","S",50,2.67,6,2,0,3,0,1,10,"Summer,Fashion,halter dress,letter print,long dress,Dress,Women's Fashion,Tie Dye,sleeveless,Dyes,bohemian,Women,Halter,boho,Sleeveless dress,Print,bohemian dress,Cotton"
"1197","56fc8fb110d0170f68dcc789",8,7,"54af9c1428565a151043b6bf",4.03831969818999,70773,"CN",50,38,"Livraison standard",2,"black","XS",49,3.8,9330,1013,731,1495,1941,4150,20000,"Summer,Strapless Dress,Fashion,long dress,polka dot,summer dress,Polkas,spaghettistrapdre,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,polka dot dress,maxi dress,Dress,women dress,loose dress,Women"
"1198","5ecb27f2a746691048f27232",11,10,"5d5256c527752b19063d8c53",3.94331983805668,247,"CN",50,26,"Livraison standard",2,"yellow","XS",10,3.8,10,1,1,2,1,5,100,"sleeve v-neck,Summer,Plus Size,Sleeve,Dresses,Dress,short sleeves,V-neck,Women's Fashion,Shorts,solid color,Casual"
"1199","5e478ea274ebb43c45f5615d",5,25,"5831ae002f5e534c0a485f06",3.86538461538462,4524,"CN",50,43,"Livraison standard",2,"white","XS",35,4.19,494,28,34,52,80,300,10000,"Summer,Plus Size,letter print,Classics,Graphic Shirt,short sleeves,vintageshirt,Women's Fashion,Fashion,off shoulder,Cartoons,Cotton,Shorts,Cotton Shirt,Shirt,Sleeve,graphic tee,Cars,Tops,shirt women,Print,Women,tops for women"
"1200","5ea7929004129921f6ec8786",5,10,"56a9df1b3a698c526f769805",4.25228915662651,4150,"CN",50,40,"Livraison standard",2,"wine","XXS",1,4.08,12,1,1,1,2,7,100,"Summer,Leggings,Fashion,high waist,pants,slim,Women's Fashion,trousers,Green,Army,Women"
"1201","5ea0f7839341bb1d6e41ec51",26,168,"5e183869e344ec006fdaa805",3.85496183206107,131,"CN",50,17,"Livraison standard",7,"black","M",50,4.15,20,1,1,1,8,9,100,"Summer,Fashion,Necks,Long Sleeve,Spring,Sweaters,Loose,Lens,Pullovers,Round neck,Casual,Casual sweater,Sweatshirts,Cotton,sweatersformen,Men Tops"
"1202","5ecc7c381d9d7640d5507759",6,6,"5eba4de229e78603182870c3",3.77586206896552,116,"CN",50,23,"Livraison standard",2,"black & yellow","XS",3,3.83,18,2,2,2,3,9,100,"Summer,Plus Size,Tank,Dresses,Dress,Loose,Mini dress,Women's Fashion,Sleeveless dress,off shoulder,printed,summer dress,sleeveless,women dress,Casual,Women"
"1203","5e8aae44079d800040436ad9",5.78,9,"58db84154f0c6b53626b73ac",3.91735341899276,33855,"CN",50,43,"Livraison standard",2,"black","XS",14,3.71,28,5,3,2,3,15,100,"blouse,Summer,Vest,Fashion,Tank,Lace,Spring,Pure Color,tank top,Ladies,Women's Fashion,Plus Size,Cami Tank Tops,sexyblousetop,Summer Fashion,sleeveless,sexy,Women,Tops,Necks"
"1204","5cb149f2b8ef3559d7a616a0",5,7,"5533c83986ff95173dc017d0",4.08089077364417,88193,"CN",50,28,"Livraison standard",2,"winered","S",13,4.13,2409,164,117,296,495,1337,20000,"Summer,Women's Fashion,Plus Size,black,long dress,sleeveless,Dress,Fashion,Casual,Women"
"1205","5e423fd2cfe75d335f1cb59f",5.73,5,"5df71a34092d7302140be245",4.15593220338983,885,"CN",50,42,"Livraison standard",2,"white","M",50,3.86,7,2,0,0,0,5,100,"Lace,Summer,Shorts,high waist shorts,high waist,lace trim,laceshort,blacklacetrim,summer shorts,biker,womans fashion,skinnyshort,solidbiker,black,summerathleisure,Women,shortsforwomen,black lace,Women's Fashion,Waist"
"1206","5cbaa75474447f0309226366",3.83,4,"558c2cdc89d53c4005ea2920",3.88454364585924,32168,"CN",50,48,"Livraison standard",1,"orange","XS",50,3.64,1773,281,140,275,309,768,10000,"blouse,Summer,Plus Size,Floral print,Lace,Sleeve,sleeve lace,Tops,topsamptshirt,beach wear,short sleeves,Floral,Women's Fashion,Shorts,Lace Up,Print,Women,Fashion,Casual,T Shirts,Shirt"
"1207","5a3e135e8b9e474d8ced3d13",7,6,"58aec90823ef726994a323fe",3.86690291742212,12134,"CN",50,36,"Livraison standard",2,"navyblue","s",50,3.69,71,8,9,11,12,31,100,"Leggings,fashionpantyhose,womenshortpant,Casual pants,pants,Women jeans,Short pants,Shorts,Casual,Women's Fashion,Fashion,Denim Shorts,pants women,fashion pants,Jeans,Women"
"1208","5e4e9219fcc85c44b0757483",15,13,"566e97ca39cce4269637a261",4.03047091412742,2166,"CN",50,41,"Livraison standard",4,"lightblue","L",50,4.11,56,4,2,7,14,29,100,"Summer,Shorts,pants,Short pants,Denim,summer shorts,jean shorts,Women's Fashion,Plus Size,Denim Shorts,women trousers,sexy,Jeans,Women,Fashion,Casual,trousers,hotcasual"
"1209","5ca084765e18c31890903f2a",3.92,4,"5926c5ace8ff5525241b368d",4.13888538532226,55499,"CN",50,36,"Livraison standard",1,"black","M",7,3.76,4367,520,397,682,793,1975,20000,"Summer,Plus Size,high waist,pants,Waist,Short pants,Yellow,Shorts,Women's Fashion,Fashion,Lace Up,Lace,Casual,Women"
"1210","5ea2877224b9643185e52b58",11,20,"5b0e27596b9302238a10c3f8",4.17467948717949,3120,"CN",50,34,"Livraison standard",2,"white","S",50,3.43,14,3,1,2,3,5,100,"Summer,Vest,Plus Size,Tank,Necks,Tops,Loose,Women's Fashion,tank top,T Shirts,Fashion,V-neck,solid color,sleeveless,women top,Casual,Women"
"1211","5ec61961f80b97293e308e3b",6,6,"59538ae253ebe2397fc85777",3.95861799726723,5123,"CN",50,25,"Livraison standard",2,"green","XS",5,4.75,4,0,0,0,1,3,10,"Summer,asymmetrical dress,hippie,long dress,Plus Size,summer dress,Women's Fashion,Sleeveless dress,boho dress,printed,maxi dress,Dress,women dress,Women,Beach,loose dress,sleeveless,casual dress"
"1212","5d3009fcff0f8e20ef73d344",2.65,3,"55e7ed3230a9764b0761fc82",4.32058745699921,68022,"CN",50,31,"Livraison standard",1,"orange","XS",50,3.4,3443,669,327,622,593,1232,20000,"Summer,Shorts,pants,Loose,Overalls,black,sleeveless,Casual,jumpsuit"
"1213","5e9fa7c9898d87003f5891cd",3.71,4,"5acaf29d5ebcfd72403106a8",4.04517020066618,12309,"CN",50,23,"Livraison standard",1,"purple","XS",1,3.44,16,5,0,2,1,8,100,"Summer,Shorts,high waist,Elastic,Bottom,pants,athleticshort,Short pants,Running,Women's Fashion,Fashion,solid color,slim,Casual,Slim Fit"
"1214","5dce171a4ce6af254aee6a13",13,26,"58529ee7e788116a53cbe2a9",3.86399217221135,1022,"CN",50,41,"Livraison standard",3,"beige","M",50,3.78,37,6,1,5,8,17,100,"Mini,slim,package hip dress,Fashion,Summer,fashion dress,Dress,summer dress,Party Dress,spaghettistrapdre,Mini dress,Slim Fit,Sleeveless dress,Spaghetti,party,women dress,Women,Women's Fashion,Casual,sleeveless,casual dress"
"1215","5d51228a93da464d5b2995fd",12,11,"56a6d6f9cc46da0df30dd801",3.81965881397238,4924,"CN",50,54,"Livraison standard",3,"black","S",50,3.59,181,30,13,27,42,69,1000,"Summer,trousers,Sleeve,Simple,Loose,short sleeves,Round neck,Women's Fashion,Shorts,summerjumpsuit,solid color,Women,Wool,women Jumpsuit,Casual,jumpsuit"
"1216","576ba1eb7f3351084cd0b578",13,252,"5756d060b833235cbc250227",4.0971194848142,45964,"CN",50,35,"Livraison standard",3,"black","29",50,3.91,12041,1210,751,1656,2701,5723,20000,"Summer,Shorts,pants,camouflagepant,Men,Overalls,foreign trade,the new,camouflage,Pure Cotton,trousers,t,easy,fullmark,Cotton"
"1217","5b3dd07615e1a54aa30f6117",12,168,"5817f156d8ef7848c3b400cc",4.38569196276921,73595,"CN",50,52,"Livraison standard",3,"black","4-5 Years",50,4.09,529,42,26,60,113,288,5000,"Women S Clothing,maxi summer dresses,Mother,Dress,motherdaughterdresse,momandkid,Outfits,Casual,boho,Women's Fashion,Sleeveless dress,striped dress,Stripes,women dress,boho dress,motherdaughtermatchingclothe,kids"
"1218","5cda67f81d74dd124be0aa84",5.69,17,"543cf22998dc200761d621b2",4.13840464870576,9465,"CN",50,43,"Livraison standard",2,"white","M",50,4.31,922,42,24,105,183,568,5000,"Summer,Fashion,crop top,Skeleton,skullprint,skeletonprint,Tops,tank top,sleeveless crop top,Ladies,Women's Fashion,sleeveless tops,Print,sleeveless,cropped top,summer tops"
"1219","5ccd040271a18b65332a83d7",6,8,"5730557ae3daeb5b35ee1f0b",4.07379278012189,10665,"CN",50,6,"Livraison standard",2,"purple","S",50,3.79,1010,131,70,152,180,477,10000,"Summer,long dress,plus size dress,Dress,summer dress,Women Skirts,Women's Fashion,Sleeveless dress,women's dress,sleeveless,Cake,summer dresses,printed,Skirts,loose dress,Girls Clothes,Cotton"
"1220","5d02053561ba8679fdbc3082",11,10,"585cc05eaf0e9d52046c895d",4.38020310233233,17922,"CN",50,29,"Livraison standard",3,"red","XS",50,4.1,413,38,19,43,75,238,1000,"pajamaset,Fashion,sexy pajamas for womens,silksleepwearforwomen,silksleepwear,pajamassuit,Casual,Women's Fashion,Summer,Sleepwear,pajamasforwomen,silksleepwearnightgown,silk,pajamassleepwear,women's pajamas,Women"
"1221","5ea3b3e93b0e9b0ef3af91c3",5,5,"571b38e66c39b141b1ad43e1",3.85849983622666,3053,"CN",50,50,"Livraison standard",2,"pink","S",50,3.75,20,1,4,3,3,9,100,"suspenders,Summer,Fashion,Lace,button,slim,Women's Fashion,sexy lace,sexy,solid color,sleeveless,Tops,Shirt"
"1222","5cd8e61e943cd76a7c2d0be0",7,6,"58fde9517c09181253b0ef86",4.01295364522,9341,"CN",50,43,"Livraison standard",2,"armygreen","M",50,3.19,245,66,19,39,44,77,1000,"Summer,strappytop,Plus Size,Lace,Shirt,Plus size top,tank top,Women's Fashion,Fashion,sleeveless tops,Casual T-Shirt,Spaghetti,summer tops,Women,lace trim,spaghetti strap top,Tank,Necks,Tops,Casual,Cami Tank Tops,sleeveless,deep v neck top,Loose tank tops"
"1223","5e40f1398d75d64239efbb87",11,10,"5646e6e72a6bdb446aaf6cc8",3.88007186704596,20037,"CN",50,41,"Livraison standard",3,"black","S",50,3.56,402,72,37,56,69,168,5000,"Summer,Plus Size,Mini,Spring,Dress,slim,Cami,Women's Fashion,dressesforwomen,Vintage,sexy,Striped,Women,Fashion,button,Vintage dress"
"1224","5e9fa7de39682a0043ab7898",5.65,10,"56458aa03a698c35c9050988",3.89967327625056,17752,"CN",50,41,"Livraison standard",1,"black","XXS",1,2.86,7,1,2,2,1,1,100,"Summer,Fashion,Necks,Skirts,Dress,Loose,Women's Fashion,Round neck,beach dress,sleeveless,Beach,Casual,Women"
"1225","5c2320b1c68b9858ff6fff97",5.85,5,"5810c46f02b01e15f8a10e38",3.93820071096527,7314,"CN",50,20,"Livraison standard",2,"black","XS",50,3.55,1004,166,96,168,172,402,10000,"Mini,short sleeve dress,Summer,plus size dress,Pleated,short sleeves,V-neck,Mini dress,beach dress,Party Dress,t-shirt dress,Casual,casual dress,Deep V-Neck,Shorts,Sleeve,Beach,Plus Size,summer dress,Women's Fashion,Cotton Dress,Dress,women dress,Cotton,Fashion,loose dress"
"1226","5ceb892ba24a0f04545c69cd",8,85,"59802a908ee78d7ec44d192a",4.23192853246045,14664,"CN",50,42,"Livraison standard",3,"blue","M",10,4.11,19,1,1,5,0,12,100,"summer bikini,women swimsuit,brasbraset,sexy bikini,Swimsuit,floral bikini,Swimwear,Bikini,beach dress,Fashion,pushupswimsuittop,Flowers,women bathing suit,beachwear for women,Nylon,Swimming"
"1227","5c8b7042b5154f67e6e2e327",6,6,"5810b1db3deb94160f5cd4a3",4.04055454781031,15436,"CN",50,18,"Livraison standard",2,"navyblue","XS",1,4.13,616,37,39,74,125,341,5000,"Mini,Fashion,halter dress,Summer,plus size dress,Pleated,tank top,Party Dress,summer dresses,Skirts,Casual,Cotton,Deep V-Neck,Ladies Fashion,Tops,Sleeveless dress,Ladies,women dress,Women,Beach,sleeveless,Plus Size,Halter,Dress,V-neck,Mini dress,Women's Fashion,party,knee,casual dress,Shorts,Tank,Cotton Dress,loose dress"
"1228","5d11bd97dc99724d81941cf4",11,10,"57b58a411f608c02bd6976a4",3.87091787439614,5175,"CN",50,14,"Envio Padrão",3,"white & green","S",50,3.96,115,9,11,15,21,59,100,"Summer,Dresses,Dress,Pleated,summer dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,slingdres,women dress,Floral,sleeveless,loose dress,casual dress"
"1229","5ccd5605944e530bfb02d203",14,26,"5b5576f84543f458aee346fb",4.10995260663507,4220,"CN",50,43,"Livraison standard",3,"white","S",50,4.12,437,35,24,47,80,251,5000,"Summer,Plus Size,Shirt,letter print,splitdre,Dress,Mini dress,Women's Fashion,Fashion,splits,Print,Sport,Casual"
"1230","5d82f19340367911da1b9ee7",3.68,4,"5177b0b63feb620dd802a197",3.78960148550207,105015,"",50,38,"Livraison standard",1,"navy","XS",1,3.71,42,5,3,9,7,18,100,"Summer,Fashion,Mini,Tops,Polkas,V-neck,Casual,black,polka dot,sleeveless,backless,Dress,Women Fashion"
"1231","5d2d7c75d7bd6303731a556f",18,76,"577a1c0517c3e2747a5a4659",4.27430167597765,8950,"CN",38,41,"Livraison standard",5,"green","XL",9,3.56,120,21,9,19,24,47,100,"Sleeveless dress,women's plus size fashion,Waist,plus size dress,Dress,waistcollection,V Neckdress,boho,V-neck,Women's Fashion,Party Dress,summer dress,maxi dress,Print,bohemian dress,Fashion,sleeveless,Women"
"1232","5dd62bc4971b429f13c186b8",5,22,"584426309b0f754de95d6b50",3.58283013914413,3809,"CN",50,39,"Livraison standard",1,"pink","S",50,3.32,395,96,36,53,64,146,1000,"sleeveless,Plus Size,Summer,long dress,Evening Dress,Dress,summer dress,Women's Fashion,maxi dress,beach dress,Fashion,V-neck,party,women dress,Ladies,Party Dresses,Robes,Beach,Casual,Women"
"1233","5e3684770ee1810ee4160d27",7,14,"5aea8f2ccac3c5238de1a99c",4.14396551724138,1160,"CN",50,43,"Livraison standard",2,"red","L",50,4.24,50,3,2,4,12,29,100,"blouse,Summer,Plus Size,Tops & Blouses,Sexy Top,Tank,Tops,Cross,tank top,Women's Fashion,Fashion,strappy,solid color,sleeveless,women top,tops for women,Women"
"1234","591a98617e26c61eceb2a581",8,65,"58e5a2822d91301f0b3a6bd9",4.06372454859777,20824,"CN",50,93,"Livraison standard",2,"black","L",50,4.14,1366,82,76,156,300,752,5000,"blouse,Summer,Fashion,Shirt,tee shirt women,Tops,Women's Fashion,T Shirts,Plus Size,topsampblouse,Casual,Women"
"1235","5e9fe3edda7e8a20bf1975ff",16,14,"578aeb7316b2891a3a226c21",4.32298474945534,5508,"CN",2,37,"Livraison standard",5,"offblack","2XL",2,3.72,18,3,2,0,5,8,50,"Summer,croptopandshortsset,Fashion,letterprintedshirt,women crop top,Sleeve,Shorts,Tops,juicewrldshirt,casualshortswomen,short sleeves,Beach Shorts Women,Elastic,printed,casualtwopiece,juicewrld,summershortswomen,Beach,Casual,summercroptop"
"1236","5ca1b478f31dbc0a7a353b40",5.74,5,"5800a8bb50d8ab5aaee15f20",4.09490467352792,11854,"CN",50,20,"Livraison standard",2,"green","XS",6,3.9,1179,128,88,177,169,617,5000,"blouse,Tops & Tees,Shorts,Cotton Shirt,Lace,Hollow-out,Women Blouse,Food,summer t-shirts,short sleeves,candy,Casual,T Shirts,Summer,Tops & T-Shirts,loose t-shirt,short sleeve shirt,Sleeve,Shirt"
"1237","5cef6f0d2b18ce107dff9f21",8,7,"57b03628c676b3573ba2a081",4.0496402767338,65189,"CN",50,43,"Livraison standard",3,"blue","M",50,3.71,2747,401,233,390,470,1253,10000,"butterfly,caprisforwomen,skinngjean,Plus Size,Casual pants,Summer,pants,yoga pants,Leggings,jeggingsjeansforwomen,summerpant,jeggingsforwomen,printed,leggingsamptight,Jeans,Women Fashion"
"1238","5cb6c6e841ec3b10cad8e77f",8,7,"57b03628c676b3573ba2a081",4.0496402767338,65189,"CN",50,43,"Livraison standard",3,"black","S",50,3.63,2058,322,191,324,319,902,20000,"Summer,Plus Size,tunic,Lace,Tank,Tops,Loose,camisoles for women,tank top,Fashion,sleeveless,sexy,Casual,Women Fashion"
"1239","5c9ac9b36b682b47155e1a58",3,14,"575cfe470551415caa5505b5",4.11005854177754,9395,"CN",50,41,"Livraison standard",1,"grey","S",50,3.9,51,6,3,6,11,25,100,"Women Vest,Vest,topsamptshirt,Shirt,one-shoulder,Tops,Slim Fit,Women's Fashion,slim,Women Clothing,Summer,Women,Casual T-Shirt,Summer Fashion,sleeveless,Sport,Fashion,Casual,Sports Wear,vestforwoman"
"1240","5eba5b1c29367c77b5c0eb35",2.89,7,"5e535f1b397cba44cf1118d8",3.73333333333333,30,"CN",50,37,"Livraison standard",1,"green","XXS",1,5,1,0,0,0,0,1,50,"Mini,womens dresses,Summer,Patchwork,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual"
"1241","5dde06cf1a6aa6391f0da3fc",2,6,"58aea6fe15241651ee65307b",4.11970534069982,543,"CN",50,36,"Livraison standard",1,"red","XS",1,3.32,121,28,10,19,23,41,1000,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace"
"1242","5e1bd84750f8cd462a20b05b",9,65,"5a5c78ee9d0a7b724c6535fa",3.96471983397569,3373,"CN",50,36,"Livraison standard",3,"red","M",50,3.7,162,24,10,26,32,70,1000,"runningshort,Beach Shorts,beachpant,Bottom,sailboatshort,Shorts,Sport,beach swimwear,Men's Fashion,Puma,Summer,Men Shorts,men's shorts,surfshort,Beach,Men"
"1243","5ec1ffa502f451526044f724",9,9,"5406c9c77f086e1be430d73e",4.20372535645848,246312,"CN",50,44,"Livraison standard",3,"white","S",50,5,0,0,0,0,0,0,100,"Summer,woman fashion,printeddres,suspenderdres,Dress,Slim Fit,beach wear,Women's Fashion,Sleeveless dress,women dress,Print,sleeveless,Casual,strapless"
"1244","5d11bfcf5ac86e1fbfb52b8f",11,10,"5aa1f31308a2240a052e9a1a",3.87200997619318,8821,"CN",50,14,"Livraison standard",2,"white & green","S",50,4.03,756,56,46,104,163,387,5000,"Summer,Sling,Dresses,Dress,V-neck,Casual,Pocket,Women's Fashion,Sleeveless dress,women dress,Floral,sleeveless,Women,loose dress,Pleated,casual dress"
"1245","5d806bcf77593b45bd7cff78",9,9,"51aff6a38e221e2cafcdc0cb",3.59008258431749,82219,"",50,40,"Livraison standard",3,"red","S",30,4.2,300,26,15,20,51,188,1000,"Summer,sexy bathing suit,Bikinis Set,splitbikiniset,Swimwear,Swimsuit,Bikini,Fashion,Two Pieces,printed,Women's Fashion,Women,Beach,splits"
"1246","5edda5aeb7160e568443c6e7",4.81,5,"5e5f6272d0e9af054214467e",4.33333333333333,6,"CN",50,47,"Envio Padrão",1,"yellow","XS",5,5,0,0,0,0,0,0,100,"Summer,Plus Size,Tie Dye,tiedyeprint,Dyes,Dress,summer dress,short sleeves,Ladies,Women's Fashion,Shorts,off shoulder dress,Sleeve,Print,women dress,Casual,casual dress"
"1247","5ec5e902610fbb0cb0ab6da2",8,10,"5eb6598ec43e5c5ab9fd5a78",3.7906976744186,129,"CN",50,23,"Livraison standard",2,"blue","XS",5,3.8,5,1,0,1,0,3,50,"Summer,Plus Size,sleeve dress,Sleeve,Dress,short sleeves,V-neck,Casual,Women's Fashion,Shorts,Floral dress,Floral,women dress,Women,loose dress,printed"
"1248","5b6021aee07ac6197df2d097",8,140,"591c4e7f1a071f13df7a63ff",4.16780487804878,2050,"CN",50,19,"Livraison standard",3,"blue","S",50,4.17,1910,140,88,212,329,1141,10000,"Summer,Plus Size,crop top,Cotton T Shirt,T Shirts,Fashion,off shoulder,Casual T-Shirt,sexy,Casual,Shirt,blouse,Cotton,Sexy Top,Sleeve,Tops,Womens Blouse,Women's Fashion,Printing t shirt,Ladies,loose t-shirt,Women,Ladies Fashion"
"1249","5ea13adaa3cf3440f5d1605d",5,5,"564b2fb5c126a0127af8441e",3.90494186046512,10320,"CN",50,20,"Livraison standard",2,"pink","XS",2,2.98,102,35,11,10,13,33,1000,"Deep V-Neck,Plus Size,halter dress,Halter,Summer,long dress,Dress,V-neck,beach dress,Party Dress,sleeveless,Casual,Clothes,maxide,Beach,summer dress,Women's Fashion,Cotton Dress,Sleeveless dress,Ladies,party,Cotton,Fashion,loose dress"
"1250","5cb0327791033211722bcb97",6,6,"583bdad32f5e5304a69d5bd3",4.3515406162465,1428,"CN",50,26,"Livraison standard",2,"black","XS",50,3.98,330,24,26,44,76,160,1000,"undersafetypant,Summer,Underwear,Panties,high waist,boxer shorts,pants,Body Shapers,Leggings,Shorts,Knickers,Boxer,Seamless,Beach,safetypant,Fashion,Lace"
